Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,476.8053143120494,467.87510992935313,492.9460421102288,520.6713552131147,506.0967621840763,505.6304386585207,522.7275126137512,506.03466634362417,507.8791505890274,565.5983082322009,571.9263181123492,565.0597798534516,587.2371916438748,578.0937193131548,573.0314240952197,591.2226860093899,560.4307115515388,541.6388981383897,556.1073255238537,515.9944989430966,496.5181608936891,492.11499540136583,516.7114224035054,572.546596944346,601.6141701990471,595.0550569715826,623.5774787382937,615.3351490828737,613.9704737750403,673.2319770409603,774.9537672712407,844.1933951530226,912.2576216491973,965.4597667301108,968.4931137570558,976.2989119752484,981.5548260336533,886.0498913983175,843.9470826176994,826.6050517294466,834.3707051354587,857.0889298624147,817.8420177181447,785.9930997742447,799.0211771539242,769.5018931146259,737.2703087551104,705.3213428102067,672.121819804394,642.8964298302184,627.3375640604887,623.5818031234883,652.7036524147529,709.3461544676079,714.7941231676215,733.3962999127751,799.0903483090129,819.1514260369008,796.255559742172,793.3631085459089,770.4112962802925,750.4706630028236,681.9464702372712,680.2773682212334,634.3181151040167,648.8148297230471,606.8199189745867,597.8320271428335,630.3802046960832,595.3731727936968,545.0851017663332,537.6750848805749,534.0785008786261,517.1542158187966,522.750903289477,529.1620421619975,525.8070291516215,526.3491868333297,528.4567169875596,508.6111567031643,501.2109729253428,496.83283933789147,494.0003513547312,499.26794971306333,505.3734830951255,493.3024076668205,482.78355861637306,489.7824251528985,463.84699004782,478.91970282801566,486.80644628418366,461.40285181759833,461.94587595383933,473.54132080439666,446.7328651297356,463.42365281939277
1,1724.151834919063,1696.917985181478,1680.051658007352,1615.5308750213744,1570.931255789891,1533.995787352037,1490.3111976068406,1488.2315968956934,1442.6234097322424,1426.9304856945116,1400.6933537527036,1385.073487280733,1395.5989491332916,1377.276769021089,1375.2058103000827,1525.0543083064788,1429.7455328671692,1390.4933472694165,1364.5401109759373,1369.9086589906497,1445.493703433937,1449.2811392765875,1441.493762051501,1379.3165090996044,1363.5353569271292,1396.6092507004942,1451.8449242914267,1553.0969390875164,1755.9202771135313,1843.1568535935608,1928.4381823409685,2071.876678913849,2350.9838644859155,2830.638344680755,2930.6514617960356,2911.7804794282292,2879.160665408661,2956.267770698824,2967.2025740029,2935.602076500262,2816.8779664569997,2772.424904413919,2876.672124860593,2939.2922314419397,2918.5350576374813,2877.296300171118,2812.3121678355824,2458.088087896708,2016.8785935004785,1832.5538919034445,1701.629184911695,1661.101809556751,1601.1959133073997,2085.8681923185013,2625.304104594809,2703.6973486304,2685.2662906068413,2684.034852280712,2645.411153931433,2639.698599558505,2520.348733411768,2443.790258424228,2544.7589520445017,2479.8137424760002,2447.519360471305,2404.1153926848724,2346.940540006954,2173.4838535264043,2134.3074937731653,2267.9421535319634,2356.883571228593,2332.288958717948,2381.858734327923,2429.491001738495,2386.465854959076,2296.630805856621,2117.8302795990094,2009.5239230204581,1976.3255308370678,1977.0219845352926,2067.5177988423693,2170.634347879521,2145.9203862125837,2121.217859728801,2089.7219642303808,2076.1868986081904,2066.8853391384023,2015.193578822707,2034.8433708548994,2017.2900424660688,2007.5470742924167,1952.9646888645595,1926.3763306183048,1853.999063809199,1780.8899911038543,1727.850131931582
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,200.78733722682824,194.46581621481755,197.2117890057236,195.6946288351977,196.89138261871707,200.9296488782436,192.86152936729752,194.3180759176857,189.99918684634483,191.51905956055492,193.03581028418412,194.59123546012935,195.26874074381257,196.153157322016,201.83933589812298,197.1031152900137,198.20373867157727,197.2299155733477,203.03741274809258,209.36826020771687,231.92055089906933,256.2289203964881,277.7300069710428,294.51739494548906,303.94557638260926,289.13296647584974,285.87809454384893,279.8832990400528,268.27604940553243,274.7217641010236,357.3235806862085,393.65341337832876,459.90180249303535,473.22035142153976,475.8828402230494,482.5699171179892,479.6663131011102,475.48564936421957,440.19640945686064,427.62697983808675,431.6373229928623,429.76912755952554,437.7325255930606,422.66356231600264,398.47602922149076,381.5814171127742,368.63030269258604,357.2947187291219,339.31871460736147,325.5949663283583,312.48393012263176,308.5371858090425,304.42541994527517,304.17820628586395,329.2517450777002,361.9109853161447,373.9052376256037,389.10586081301017,368.86410833241325,363.3627670396319,368.2828915245362,393.08228668673735,435.0010908159093,395.82512620144166,380.2314509479327,373.0429867833254,319.44737842069225,298.7702358137035,276.04244267182065,279.42927269605207,276.4551571210295,281.4944155805945,272.49835575845447,254.9213037949066,255.0174285123425,243.53646865123287,243.05469855632128,233.53168248823883,245.02350843248055,236.41967071214626,232.1315339987328,231.71609762928304,236.16259896169015,215.97006632329533,224.3621595042896,221.08264909471444,207.5963010338153,204.07740268963403,205.8157214000756,209.50813195623604,203.9533034063028,205.48933936732465,204.77639706114533,202.72498739518463,202.40980222095627,199.2479202522061
5,66.64680462695073,67.6069693303579,70.93638560424169,66.94350608704971,69.10081198468343,69.86398382375833,68.74437012117431,67.42711323869668,66.09619031035703,65.20574659417163,65.44940640071569,65.9643024124825,68.90596926894108,67.03740728875604,64.95869324346924,69.00526409657489,67.66634274629949,65.18806189080392,80.45233025189354,93.59620536923711,82.45487042928242,71.75638386978858,84.71265917988698,68.6851966575752,73.57284718716593,79.05562551931078,72.31761877661067,70.89853028921148,73.93037870458718,77.22111877483873,72.41922021223606,67.91051467245656,70.1552467622421,74.30876891046839,75.07082251032993,77.48728509267255,77.43301839107154,78.29503894281333,79.4364360893715,72.33199442758409,72.53701395444368,72.26293772313147,75.34077614309606,73.41773486713814,74.40464621792628,71.79067064474374,73.69719015934335,76.52746595938041,83.8312185191502,77.15654430588688,78.05375981649217,75.41961199898853,74.69088087982303,76.677338530402,80.1443373669251,78.83876917730647,77.44770686049728,87.27518954609205,78.37276669659471,75.00154547091266,81.59250241210387,76.7181944523958,72.19655235875979,77.56300729695188,84.48688413858085,75.95197234211041,75.36248472496673,72.67900870430216,73.62051990988233,73.57082427611539,70.9075895067796,79.62366299089317,72.20256374486874,71.86539194860231,71.70330134735835,67.4357603160622,75.9990172312652,76.7310931688421,81.73680187372597,75.22873534346999,78.10112713231987,80.60231870826182,80.01494296346928,81.43158482133705,75.3705990741894,70.10297629996856,69.75331161633714,68.53585859481268,69.11358061039098,69.02306840747818,67.01398232509536,69.07566286984357,67.39976662149138,67.61437507128358,66.84403442544655,66.99920392568707
10,511.6907841812209,518.7431140742175,514.4114483209158,519.0631482034768,518.7497566192784,509.93482514205766,518.9156470565384,509.8920357901702,498.56729508177824,498.76656970192215,506.84620498618966,514.5161138098049,513.5857125821427,518.0818826751664,509.6761633868448,504.0893556752083,513.6060637699778,500.71250661521447,508.6337441386831,504.66686635151916,534.9851548846096,589.0054788216626,584.8250065962762,625.422123720044,630.1745071553379,658.1754127164362,681.2167209394646,783.0018705900884,932.6394226871187,978.8290284211785,1003.7568871745061,1038.2980064473777,1117.7093335923553,1193.9982487800744,1290.914310918147,1298.692929680126,1330.6238078439908,1347.389307953121,1297.7755466754836,1317.9822643407845,1297.1684277428776,1275.0385461197204,1257.7024247129712,1250.8905392204879,1248.9922545742868,1253.522814460961,1341.9325812780012,1299.3933015240386,1307.7589581754198,1215.3202924128411,1158.7788982409386,1100.9472619021963,1076.8244872049831,1027.2154886701248,1054.1426670154558,1150.7800178361956,1196.240500940462,1230.2186530895442,1218.1612904119106,1211.4661697386575,1216.07591770187,1214.149485266011,1203.2507475444029,1184.6009175571146,1192.5501910701826,1264.7169033471848,1269.2310723470998,1257.3661560123367,1249.344408421595,1241.4525440817704,1198.6104722138866,1182.142510736664,1159.1439827089846,1112.8099079322576,1020.677064025168,949.5314081323855,870.9118221396201,831.8998884054084,810.8730886632843,796.0547080551164,770.8198880332567,773.4782261767576,738.8095740907463,700.5929726172743,656.5801178152548,615.5679520738946,609.5737342491233,589.7075046679499,588.9396729767723,582.4142641881123,567.2620818000396,555.2859285885784,556.1347947939569,536.5303845880209,539.9365912499665,529.4475377583095
11,433.38076559260236,425.40062287855227,414.8231594994523,414.8214289073051,396.1135485344065,387.1769895530027,377.2468354226547,374.01559096683286,368.21703905706323,366.2586067663739,368.99281938008653,369.4375216325994,370.3527200126042,354.4264009334868,352.35416153505463,355.6689630674041,354.1396921621986,357.7270973466723,353.59718616252627,352.61170956619077,357.04529575590095,352.08293062950065,351.6214640248204,349.9512057373752,353.6624291894638,355.320869755298,358.550688323462,364.65079273974953,366.75802698911417,372.8419304909511,382.93291822430643,391.0660156805117,392.05106315858063,400.67622451338326,401.46215919391113,408.29056247289077,422.1060147816653,421.9737726757882,420.5853023888411,406.6371484719382,419.1124670954772,415.6843049438321,426.99549987159713,416.4011834300592,416.06915859176,421.24144368742486,423.301545725834,425.85260080876253,423.4662668351309,424.8316541047772,421.3667238258981,420.51008347271204,412.4894412898722,411.848730820194,413.5317091218233,411.0836971284768,415.0224433655949,405.88304151316737,405.3999788241868,400.3818967989683,392.79120536744887,394.54462712527436,395.231830052176,397.51591754012003,401.55571453762093,396.2759616544537,406.4870586093737,411.756008969896,403.7582139393985,400.81811792738,413.2376635325685,409.65074628230974,408.3616079866247,409.0412681383072,412.8964137446679,412.6580710125608,402.5257583408748,404.9056901316194,410.5227649536289,412.56509649719413,417.60909962306516,423.46714387894235,430.6938654206255,428.2690987391394,431.907302753468,436.9734418138987,442.0368242110878,448.6273774171423,464.36036620902155,449.7940976281452,451.576120461044,451.33376456210425,445.2801116256115,438.4597874963383,427.05530506750677,426.8968377366574
15,129.33221703790966,131.69498957496629,127.90716917164184,131.17941855066795,127.45247743056716,121.30257526626805,120.49420142138504,119.66575062679554,119.28968758242857,118.14271712857254,113.88747493040216,114.03042648586364,108.41262018538534,107.7287318705436,103.34807030543415,102.33210751494556,99.9572725111078,94.07349032729485,90.64218396565786,87.36134125309644,86.41987036254228,83.22771908352077,79.02574265251417,72.13548011091207,66.65086199997192,62.902711900916955,56.3352439349765,52.228161807240994,52.3023405777169,48.35445922585104,44.885910114943,45.121129585135755,44.842857641435344,42.88145372075483,43.10365847766928,44.340935530959264,44.964724953697655,42.91122762173438,42.115122960654936,43.31246286340273,41.7768287866096,41.3609275352315,41.600406763920176,41.5659597111317,41.225738137671534,39.498162783197095,41.56992711297562,40.85454772968783,39.785520022959155,39.81136111736888,40.36141930594857,40.428626920894594,41.738437856537814,42.20516348591247,42.388181571760356,66.8401357209061,81.14388796322052,86.86676494970324,91.86519733675894,94.51744810336564,103.31027021616508,107.12927482649454,108.14556425209578,110.98508272796451,113.36836923322109,115.49991569960878,117.09244277376007,120.19739975601858,127.81151812640455,129.92997762993005,129.74052430842124,131.0698887220518,131.11498772612742,130.76755615637364,132.4070699882394,128.2484102178991,120.32771014852419,116.03720028367165,105.38321426196295,100.2734531408226,99.3607988630184,97.31957534969895,99.0224010852577,107.60943630521164,129.20562049526126,130.5755234657953,131.1318841261143,132.65719733460529,133.16021324607183,134.76007661987487,134.70124043040084,132.31871125908597,133.02299270551484,132.89741322122077,132.14565218256936,132.66332510736078
27,2791.671321874359,2798.2280457032257,2868.9267740444457,2880.966117987298,2890.6326006950176,2819.2032541486046,2864.0983323857167,2828.154943915115,2787.0251807859145,2815.6379257479753,2729.231911011625,2731.9917301978007,2707.377439472753,2644.331930492313,2626.474671858905,2520.050469029226,2511.1160509932542,2488.5029374415,2399.68403550744,2356.3685317835584,2302.714146533056,2249.2366129880247,2218.6073013971754,2151.5812803033814,2137.6492928646953,2110.926380056818,2167.17355532145,2190.3096364786866,2446.7902102784,2655.814261850689,2924.298965335483,3274.5505084625634,3516.9978412561713,3624.096170931886,3703.803467668813,3655.834942545989,3679.074255454862,3653.771767258151,3603.887409731047,3574.0662262070946,3603.490901088509,3657.3065736500494,3667.973655586001,3632.979399802012,3255.278930366119,2774.680668595366,2658.25378988832,2827.065346397627,3074.357596393088,3383.1689673915057,3536.791565252844,3709.060152442005,3826.512605463662,3870.9841432464013,3899.06194154886,3845.687871583441,3786.572244814979,3805.7477203542326,3793.2654108055244,3679.748843383066,3686.874338774433,3669.8389405738103,3657.6116364439113,3627.728843233177,3567.164325432611,3448.7518985700103,3424.586825756925,3290.0642593647917,2939.934965412961,2632.761598950114,2512.648819659222,2383.4160097009053,2397.4236091801918,2523.606265585185,2726.3060017536336,2825.3150941423905,2846.7334918793485,2763.257006060648,2814.0871354416954,2785.485195622062,2817.9481978816266,2864.263256465563,2872.3592290191395,2797.157347086059,2724.4319300291704,2788.531258365816,2719.463171094077,2703.6200210892207,2642.2494096103865,2604.435164620677,2585.7712406783776,2587.4392828166874,2547.583340777897,2533.448506013459,2622.039995334724,2650.716292500637
29,7205.062491683197,7247.505590399079,7231.29009423441,7221.612681221378,7157.6295234354,7162.026616206092,7177.733294948254,7128.650794588085,7130.594318782018,7146.979976939243,7132.7960530468945,7105.084710648467,7136.6084967696115,7155.666201946622,7108.640804812157,7126.795753290082,7150.408666917316,7177.367613990086,7073.630912302571,7112.935336403315,7116.914923458187,7085.656096008506,7047.992302652732,7107.488820409205,7092.909000958347,7052.928601152918,7063.544912121173,6997.370912757551,6934.207469561559,7112.486103457759,7239.9328820690225,7400.6489051763365,7544.012884765782,8002.850523489837,8142.876037075003,8315.469464280899,8562.562254695249,8674.69153846481,8756.30587576949,8842.663042723285,8896.778543227767,8873.618193870529,8882.563748380238,8917.000044391161,8920.602792956186,8828.041420242247,8817.108492993813,8768.19232269501,8812.141494035553,8861.013761925136,8872.477245223421,8922.22827993505,8955.969807896055,9007.79897937832,9085.117399490147,9075.626883777237,9136.301276076556,9183.59378196634,9218.92470105255,9273.17888358377,9236.16043723563,9204.107896485313,9199.192259297337,9063.409637692856,9005.449250922142,8977.576943906915,8972.19100151672,8844.00545143559,8680.758471055575,8542.966052936066,8454.474239557592,8501.293985287773,8509.511756246597,8465.254263663815,8431.537431942068,8389.974587741983,8395.152066693254,8214.565913890305,8011.583635802093,7764.37640860279,7656.356531497479,7626.564371941514,7613.744645452693,7621.558498081093,7519.896141151032,7491.479035178092,7441.706931565887,7378.248746481325,7363.743825790364,7347.681063419634,7348.324333242478,7311.871066573029,7304.59898266372,7245.037157427184,7248.41315284243,7223.272486322753
